InvoiceNo,InvoiceValue,TotalItems,UniqueProducts,CustomerID,Country,InvoiceDate
490209,908.0400000000001,484,5,17389.0,United Kingdom,2009-12-04 12:06:00
490212,108.95,41,12,16883.0,United Kingdom,2009-12-04 12:07:00
490214,319.15,201,20,13175.0,United Kingdom,2009-12-04 12:11:00
490218,67.67999999999999,48,3,17076.0,United Kingdom,2009-12-04 12:12:00
490219,155.65,63,7,13948.0,United Kingdom,2009-12-04 12:14:00
490229,1185.16,713,34,18223.0,United Kingdom,2009-12-04 12:20:00
490247,351.3,208,11,16192.0,United Kingdom,2009-12-04 12:28:00
490258,20.4,24,1,15999.0,United Kingdom,2009-12-04 12:31:00
490266,231.2,50,8,15109.0,United Kingdom,2009-12-04 12:33:00
490272,519.89,272,56,14680.0,United Kingdom,2009-12-04 12:36:00
490277,1077.6000000000001,600,10,18092.0,United Kingdom,2009-12-04 12:37:00
490279,297.68,154,71,16891.0,United Kingdom,2009-12-04 12:37:00
490281,311.2,148,16,13481.0,United Kingdom,2009-12-04 12:37:00
490282,107.95,43,7,13807.0,United Kingdom,2009-12-04 12:41:00
490284,429.66,209,42,14979.0,United Kingdom,2009-12-04 12:54:00
490285,373.74,210,7,16656.0,United Kingdom,2009-12-04 12:59:00
490286,762.1,147,53,14527.0,United Kingdom,2009-12-04 12:59:00
490287,367.1,218,14,16746.0,United Kingdom,2009-12-04 13:00:00
490288,332.16,112,3,17157.0,United Kingdom,2009-12-04 13:00:00
490289,273.75,143,20,15309.0,United Kingdom,2009-12-04 13:01:00
490290,164.03,85,10,16325.0,United Kingdom,2009-12-04 13:21:00
490291,424.03,173,38,16541.0,United Kingdom,2009-12-04 13:22:00
490292,426.43,150,50,16723.0,United Kingdom,2009-12-04 13:23:00
490293,137.4,130,14,16699.0,United Kingdom,2009-12-04 13:31:00
490294,378.96,298,61,16710.0,United Kingdom,2009-12-04 13:41:00
490295,435.88,504,17,12510.0,Spain,2009-12-04 13:47:00
490297,694.2,328,14,13162.0,United Kingdom,2009-12-04 13:59:00
490298,1523.2,954,40,15382.0,United Kingdom,2009-12-04 14:13:00
490299,618.27,192,43,13680.0,United Kingdom,2009-12-04 14:14:00
490300,237.99,172,70,12970.0,United Kingdom,2009-12-04 14:19:00
490301,345.27,93,9,15311.0,United Kingdom,2009-12-04 14:24:00
490302,300.32,126,65,17841.0,United Kingdom,2009-12-04 14:29:00
490303,106.25,55,7,17935.0,United Kingdom,2009-12-04 14:33:00
490304,843.01,339,46,17593.0,United Kingdom,2009-12-04 14:35:00
490305,726.57,289,31,17243.0,United Kingdom,2009-12-04 14:37:00
490308,194.53,85,16,12835.0,United Kingdom,2009-12-04 14:52:00
490310,231.90000000000003,42,4,17151.0,United Kingdom,2009-12-04 14:56:00
490311,307.65000000000003,201,22,16451.0,United Kingdom,2009-12-04 15:11:00
490312,326.13,352,61,17961.0,United Kingdom,2009-12-04 15:16:00
490313,137.95000000000002,49,6,17127.0,United Kingdom,2009-12-04 15:18:00
490320,867.89,1327,9,13694.0,United Kingdom,2009-12-04 15:26:00
490323,235.44,200,64,14087.0,United Kingdom,2009-12-04 15:27:00
490324,672.0,320,2,13694.0,United Kingdom,2009-12-04 15:27:00
490326,149.1,62,10,13733.0,United Kingdom,2009-12-04 15:28:00
490327,990.0,600,2,13694.0,United Kingdom,2009-12-04 15:29:00
490331,298.99,115,58,18181.0,United Kingdom,2009-12-04 15:30:00
490340,630.39,363,47,13174.0,United Kingdom,2009-12-04 15:40:00
490341,334.65,270,19,13329.0,United Kingdom,2009-12-04 15:41:00
490342,130.8,96,4,17421.0,United Kingdom,2009-12-04 15:43:00
490344,18.0,1,1,,United Kingdom,2009-12-04 15:53:00
490345,6.7,4,3,,United Kingdom,2009-12-04 16:11:00
490346,216.6,156,16,16351.0,United Kingdom,2009-12-04 16:12:00
490347,109.4,68,8,15684.0,United Kingdom,2009-12-04 16:13:00
490349,32.25,9,3,17884.0,United Kingdom,2009-12-04 16:23:00
490351,24.15,5,4,,United Kingdom,2009-12-04 16:26:00
490352,11.8,4,4,,United Kingdom,2009-12-04 16:27:00
490353,494.63,378,36,15514.0,United Kingdom,2009-12-04 16:37:00
490355,538.1099999999999,287,4,13093.0,United Kingdom,2009-12-04 16:39:00
490356,117.13000000000001,103,9,17884.0,United Kingdom,2009-12-04 16:45:00
490359,59.5,10,1,18225.0,United Kingdom,2009-12-04 16:52:00
490360,126.8,34,21,13679.0,United Kingdom,2009-12-04 16:52:00
490361,48.05,22,14,,United Kingdom,2009-12-04 17:18:00
490362,205.35,199,32,12748.0,United Kingdom,2009-12-04 17:31:00
490363,138.24,192,1,13199.0,United Kingdom,2009-12-05 10:11:00
490364,103.95,25,6,13487.0,United Kingdom,2009-12-05 10:25:00
490365,351.6,120,5,17018.0,United Kingdom,2009-12-05 10:27:00
490366,227.25,147,14,18071.0,United Kingdom,2009-12-05 10:31:00
490367,79.6,8,2,16593.0,United Kingdom,2009-12-05 10:44:00
490368,159.1,18,2,14238.0,United Kingdom,2009-12-05 10:58:00
490369,230.2,44,4,15223.0,United Kingdom,2009-12-05 11:19:00
490370,452.95,177,26,17593.0,United Kingdom,2009-12-05 12:01:00
490371,233.71,185,14,13021.0,United Kingdom,2009-12-05 12:02:00
490372,434.15,95,15,17115.0,United Kingdom,2009-12-05 12:13:00
490373,502.54,146,18,17850.0,United Kingdom,2009-12-05 12:28:00
490374,136.75,65,9,14239.0,United Kingdom,2009-12-05 12:36:00
490375,350.55,185,20,13999.0,United Kingdom,2009-12-05 12:42:00
490376,796.55,389,24,13958.0,United Kingdom,2009-12-05 13:12:00
490377,15.0,12,1,13958.0,United Kingdom,2009-12-05 13:13:00
490378,224.1,134,15,13641.0,United Kingdom,2009-12-05 13:17:00
490380,478.74,142,18,17850.0,United Kingdom,2009-12-05 13:26:00
490381,97.11,141,7,15420.0,United Kingdom,2009-12-05 13:29:00
490382,760.69,397,32,12359.0,Cyprus,2009-12-05 13:32:00
490383,148.3,50,4,12820.0,United Kingdom,2009-12-05 13:37:00
490385,130.32,348,5,16410.0,United Kingdom,2009-12-05 14:51:00
490386,549.77,473,33,15240.0,United Kingdom,2009-12-05 14:57:00
490387,450.84000000000003,130,18,17850.0,United Kingdom,2009-12-05 14:59:00
490388,146.62,84,9,16158.0,United Kingdom,2009-12-05 15:00:00
490389,689.5,611,33,15484.0,United Kingdom,2009-12-05 15:18:00
490390,256.2,104,8,14709.0,United Kingdom,2009-12-05 15:26:00
490391,304.1,100,11,15057.0,United Kingdom,2009-12-05 15:27:00
490392,203.32,56,9,14867.0,United Kingdom,2009-12-05 15:47:00
490393,281.02,281,19,17642.0,United Kingdom,2009-12-05 16:01:00
490394,870.2800000000001,260,18,17850.0,United Kingdom,2009-12-05 16:01:00
490395,283.15,167,13,13813.0,Germany,2009-12-06 10:16:00
490396,269.15,77,15,13589.0,United Kingdom,2009-12-06 10:26:00
490397,309.1,142,18,12417.0,Belgium,2009-12-06 10:30:00
490398,567.71,236,29,17920.0,United Kingdom,2009-12-06 10:37:00
490399,441.63,115,23,12975.0,United Kingdom,2009-12-06 10:38:00
490400,689.9,183,49,16104.0,United Kingdom,2009-12-06 10:41:00
490401,139.25,49,13,17150.0,United Kingdom,2009-12-06 10:51:00
490403,291.09,135,69,17920.0,United Kingdom,2009-12-06 11:13:00
490404,188.69,33,23,16277.0,United Kingdom,2009-12-06 11:27:00
490405,260.65,57,21,17244.0,United Kingdom,2009-12-06 11:27:00
490408,413.44000000000005,128,15,17850.0,United Kingdom,2009-12-06 11:33:00
490430,253.55,83,13,15260.0,United Kingdom,2009-12-06 11:45:00
490458,817.4399999999999,388,23,12583.0,France,2009-12-06 11:57:00
490459,947.39,414,51,15555.0,United Kingdom,2009-12-06 11:58:00
490461,710.84,380,114,13736.0,United Kingdom,2009-12-06 12:07:00
490463,305.5,50,8,14133.0,United Kingdom,2009-12-06 12:10:00
490464,118.25999999999999,43,16,15571.0,United Kingdom,2009-12-06 12:10:00
490465,918.35,466,66,13448.0,United Kingdom,2009-12-06 12:14:00
490466,183.6,79,21,17085.0,United Kingdom,2009-12-06 12:16:00
490467,280.94,169,44,15059.0,United Kingdom,2009-12-06 12:17:00
490468,204.24,164,12,14468.0,United Kingdom,2009-12-06 12:21:00
490470,242.96,166,48,16395.0,United Kingdom,2009-12-06 12:26:00
490471,212.13,71,29,15878.0,United Kingdom,2009-12-06 12:28:00
490472,619.24,340,29,16485.0,United Kingdom,2009-12-06 12:28:00
490473,204.65,185,25,15860.0,United Kingdom,2009-12-06 12:31:00
490474,748.42,336,35,13373.0,United Kingdom,2009-12-06 12:34:00
490476,211.62,98,3,14608.0,United Kingdom,2009-12-06 12:34:00
490477,533.14,158,18,17850.0,United Kingdom,2009-12-06 12:41:00
490478,298.25,128,41,14896.0,United Kingdom,2009-12-06 12:42:00
490479,1450.2,778,35,16779.0,United Kingdom,2009-12-06 12:42:00
490481,21.25,5,2,16964.0,United Kingdom,2009-12-06 12:51:00
490482,289.3,147,25,15983.0,United Kingdom,2009-12-06 12:52:00
490483,132.4,28,10,13782.0,United Kingdom,2009-12-06 12:52:00
490484,186.6,44,4,16964.0,United Kingdom,2009-12-06 12:53:00
490485,125.94,63,17,14454.0,United Kingdom,2009-12-06 12:56:00
490486,90.0,72,1,16779.0,United Kingdom,2009-12-06 13:00:00
490487,81.3,32,11,14717.0,United Kingdom,2009-12-06 13:05:00
490488,647.82,503,32,16718.0,United Kingdom,2009-12-06 13:07:00
490489,266.19,87,24,15751.0,United Kingdom,2009-12-06 13:08:00
490490,546.48,312,85,14546.0,United Kingdom,2009-12-06 13:10:00
490491,175.20000000000002,85,6,17848.0,United Kingdom,2009-12-06 13:19:00
490493,12.75,3,1,15751.0,United Kingdom,2009-12-06 13:21:00
490494,189.7,80,51,17561.0,United Kingdom,2009-12-06 13:29:00
490496,666.61,335,50,15547.0,United Kingdom,2009-12-06 13:40:00
490499,406.7,356,21,17406.0,United Kingdom,2009-12-06 13:45:00
490500,355.13,188,30,14479.0,United Kingdom,2009-12-06 13:48:00
490501,283.14,422,31,16710.0,United Kingdom,2009-12-06 13:49:00
490502,101.4,26,19,17969.0,United Kingdom,2009-12-06 13:53:00
490503,498.02,207,37,14548.0,United Kingdom,2009-12-06 14:00:00
490504,385.96999999999997,94,24,15311.0,United Kingdom,2009-12-06 14:03:00
490505,98.16,34,15,14548.0,United Kingdom,2009-12-06 14:06:00
490506,25.46,47,11,17916.0,United Kingdom,2009-12-06 14:10:00
490508,450.84000000000003,130,18,17850.0,United Kingdom,2009-12-06 14:14:00
490511,626.6,208,18,13319.0,United Kingdom,2009-12-06 14:46:00
490512,235.13,85,49,14606.0,United Kingdom,2009-12-06 14:54:00
490514,137.75,47,23,16773.0,United Kingdom,2009-12-06 15:01:00
490515,147.4,38,9,15479.0,United Kingdom,2009-12-06 15:08:00
490516,504.54,146,18,17850.0,United Kingdom,2009-12-06 15:09:00
490517,21.95,24,6,,United Kingdom,2009-12-06 15:11:00
490518,474.32000000000005,290,15,15822.0,United Kingdom,2009-12-06 15:12:00
490519,213.65,89,13,13890.0,United Kingdom,2009-12-06 15:15:00
490521,235.84,102,15,13211.0,United Kingdom,2009-12-06 15:24:00
490522,150.4,56,8,15641.0,United Kingdom,2009-12-06 15:31:00
490523,10.97,7,5,,United Kingdom,2009-12-06 15:32:00
490524,436.18,234,24,14123.0,United Kingdom,2009-12-06 15:35:00
490525,255.00000000000003,92,11,13019.0,United Kingdom,2009-12-06 15:40:00
490526,533.97,315,28,17858.0,United Kingdom,2009-12-06 15:41:00
490527,182.01,105,10,14940.0,United Kingdom,2009-12-06 15:46:00
490528,115.05,49,24,16686.0,United Kingdom,2009-12-06 15:48:00
490529,48.89,28,14,16686.0,United Kingdom,2009-12-06 15:51:00
490530,161.8,56,5,15691.0,United Kingdom,2009-12-06 16:01:00
490531,166.95,95,15,16436.0,United Kingdom,2009-12-06 16:02:00
490533,368.15,229,41,17610.0,United Kingdom,2009-12-06 16:07:00
490534,245.63,120,39,17530.0,United Kingdom,2009-12-06 16:17:00
490535,560.58,182,18,17850.0,United Kingdom,2009-12-07 08:13:00
490536,221.9,78,10,13491.0,United Kingdom,2009-12-07 08:24:00
490537,209.41,149,16,14003.0,United Kingdom,2009-12-07 08:53:00
490538,504.54,146,18,17850.0,United Kingdom,2009-12-07 09:14:00
490539,346.0,188,13,12839.0,United Kingdom,2009-12-07 09:18:00
490541,294.8,97,2,,EIRE,2009-12-07 09:25:00
490542,716.35,120,20,14911.0,EIRE,2009-12-07 09:42:00
490545,34.0,4,1,17557.0,United Kingdom,2009-12-07 10:15:00
490547,311.2,88,12,14738.0,United Kingdom,2009-12-07 10:21:00
490548,504.54,146,18,17850.0,United Kingdom,2009-12-07 10:26:00
490557,463.0,318,21,16124.0,United Kingdom,2009-12-07 10:33:00
490561,41.3,14,1,15260.0,United Kingdom,2009-12-07 10:38:00
490563,808.12,372,28,12471.0,Germany,2009-12-07 10:41:00
490564,367.9,132,11,12471.0,Germany,2009-12-07 10:42:00
490566,14.3,6,3,,United Kingdom,2009-12-07 10:46:00
490569,411.20000000000005,122,9,17739.0,United Kingdom,2009-12-07 10:48:00
490577,187.19,112,14,16556.0,United Kingdom,2009-12-07 10:51:00
490603,274.54,145,34,14695.0,United Kingdom,2009-12-07 11:05:00
490604,682.4,612,8,14828.0,United Kingdom,2009-12-07 11:19:00
490605,191.74,88,14,15115.0,United Kingdom,2009-12-07 11:20:00
490606,426.0,98,15,17850.0,United Kingdom,2009-12-07 11:26:00
490607,173.55,71,10,13693.0,United Kingdom,2009-12-07 11:29:00
490608,163.77,74,30,14955.0,United Kingdom,2009-12-07 11:35:00
490609,218.33,166,46,14037.0,United Kingdom,2009-12-07 11:39:00
490610,211.62,150,15,18077.0,United Kingdom,2009-12-07 11:40:00
490611,312.65,135,12,13905.0,United Kingdom,2009-12-07 11:41:00
490612,610.95,441,41,17508.0,Greece,2009-12-07 11:46:00
490613,224.98000000000002,96,17,16768.0,United Kingdom,2009-12-07 11:47:00
490616,214.79999999999998,128,6,13984.0,United Kingdom,2009-12-07 11:51:00
490618,44.7,22,2,13984.0,United Kingdom,2009-12-07 11:52:00
490625,339.8,84,5,14543.0,United Kingdom,2009-12-07 11:55:00
490636,425.09000000000003,164,42,13564.0,United Kingdom,2009-12-07 12:08:00
490637,452.16,236,11,13495.0,United Kingdom,2009-12-07 12:12:00
490638,147.1,58,4,13190.0,United Kingdom,2009-12-07 12:13:00
490640,321.00000000000006,156,8,14408.0,United Kingdom,2009-12-07 12:18:00
490641,51.0,60,2,17707.0,United Kingdom,2009-12-07 12:19:00
490642,446.4,315,24,15358.0,United Kingdom,2009-12-07 12:19:00
490653,990.48,396,11,17044.0,United Kingdom,2009-12-07 12:25:00
490657,208.82999999999998,119,27,14471.0,United Kingdom,2009-12-07 12:26:00
490659,380.84000000000003,112,16,17850.0,United Kingdom,2009-12-07 12:26:00
490665,76.5,30,3,17436.0,United Kingdom,2009-12-07 12:31:00
490667,228.4,118,45,13234.0,United Kingdom,2009-12-07 12:32:00
490668,312.33000000000004,199,6,16525.0,United Kingdom,2009-12-07 12:41:00
490669,214.17000000000002,68,27,15716.0,United Kingdom,2009-12-07 12:42:00
490670,143.70000000000002,63,11,14574.0,United Kingdom,2009-12-07 12:42:00
490671,488.16,144,1,16684.0,United Kingdom,2009-12-07 12:56:00
490672,660.96,504,2,16684.0,United Kingdom,2009-12-07 12:58:00
490673,156.5,62,7,14540.0,United Kingdom,2009-12-07 13:00:00
490674,242.1,106,14,14307.0,United Kingdom,2009-12-07 13:06:00
490675,637.14,206,15,14695.0,United Kingdom,2009-12-07 13:07:00
490676,451.44000000000005,122,17,17850.0,United Kingdom,2009-12-07 13:17:00
490677,151.72,100,10,18219.0,United Kingdom,2009-12-07 13:17:00
490678,380.65000000000003,93,12,12747.0,United Kingdom,2009-12-07 13:23:00
490679,371.51,332,45,18162.0,United Kingdom,2009-12-07 13:24:00
490680,293.35,245,21,17441.0,United Kingdom,2009-12-07 13:32:00
490681,164.75,65,44,17988.0,United Kingdom,2009-12-07 13:35:00
490682,285.9,68,5,12600.0,Germany,2009-12-07 13:37:00
490683,413.00000000000006,304,15,17865.0,United Kingdom,2009-12-07 13:45:00
490684,74.56,62,4,12523.0,France,2009-12-07 13:46:00
490685,1028.07,996,82,13206.0,United Kingdom,2009-12-07 13:48:00
490686,153.28,106,9,14512.0,United Kingdom,2009-12-07 13:49:00
490687,924.95,325,40,14911.0,EIRE,2009-12-07 13:49:00
490689,307.91,133,18,17865.0,United Kingdom,2009-12-07 13:52:00
490690,207.9,58,3,16353.0,United Kingdom,2009-12-07 13:55:00
490691,306.0,72,1,16353.0,United Kingdom,2009-12-07 13:56:00
490692,195.78,203,20,16018.0,United Kingdom,2009-12-07 13:57:00
490693,190.47,97,56,14670.0,United Kingdom,2009-12-07 13:59:00
490694,1244.3200000000002,408,22,13089.0,United Kingdom,2009-12-07 14:02:00
490695,108.4,40,15,14590.0,United Kingdom,2009-12-07 14:10:00
490697,378.84000000000003,112,16,17850.0,United Kingdom,2009-12-07 14:27:00
490698,4.25,1,1,,United Kingdom,2009-12-07 14:31:00
490699,20.58,16,8,,United Kingdom,2009-12-07 14:34:00
490703,154.2,76,8,13070.0,United Kingdom,2009-12-07 14:44:00
490704,355.38,90,3,17457.0,United Kingdom,2009-12-07 14:52:00
490705,204.0,80,2,12913.0,United Kingdom,2009-12-07 14:56:00
490706,1086.53,330,36,17865.0,United Kingdom,2009-12-07 14:58:00
490707,45.9,70,16,17865.0,United Kingdom,2009-12-07 15:02:00
490708,241.05,95,13,15421.0,United Kingdom,2009-12-07 15:10:00
490709,188.89000000000001,112,54,17884.0,United Kingdom,2009-12-07 15:15:00
490710,332.70000000000005,84,5,17990.0,United Kingdom,2009-12-07 15:19:00
490711,448.96,148,73,17841.0,United Kingdom,2009-12-07 15:26:00
490712,331.40000000000003,100,20,13148.0,United Kingdom,2009-12-07 15:26:00
490714,4.95,1,1,17841.0,United Kingdom,2009-12-07 15:27:00
490717,449.95,209,41,17364.0,United Kingdom,2009-12-07 15:28:00
490718,485.31,182,21,12443.0,Norway,2009-12-07 15:42:00
490719,665.15,441,75,13042.0,United Kingdom,2009-12-07 15:42:00
490720,357.87,85,5,15694.0,United Kingdom,2009-12-07 15:43:00
490722,386.39,217,25,16717.0,United Kingdom,2009-12-07 15:55:00
490723,7.95,1,1,,United Kingdom,2009-12-07 15:56:00
490724,716.04,306,12,13767.0,United Kingdom,2009-12-07 16:17:00
490725,343.44,308,4,13694.0,United Kingdom,2009-12-07 16:24:00
490726,561.5999999999999,288,3,13694.0,United Kingdom,2009-12-07 16:28:00
490727,285.35,146,34,17231.0,United Kingdom,2009-12-07 16:38:00
490728,221.51999999999998,198,27,16702.0,United Kingdom,2009-12-07 16:40:00
490733,412.6,71,7,12540.0,Spain,2009-12-07 16:56:00
490734,306.55,105,9,13267.0,United Kingdom,2009-12-07 16:56:00
490737,389.62,264,15,17270.0,United Kingdom,2009-12-07 17:18:00
490738,25.5,10,1,16436.0,United Kingdom,2009-12-07 17:49:00
490741,6370.46,1236,545,,United Kingdom,2009-12-07 17:56:00
490745,5201.38,1041,507,,United Kingdom,2009-12-07 18:02:00
490747,8.92,3,2,13393.0,United Kingdom,2009-12-07 18:12:00
490749,580.6400000000001,268,10,14113.0,United Kingdom,2009-12-08 07:42:00
490750,312.96000000000004,192,3,15369.0,United Kingdom,2009-12-08 07:43:00
490751,1429.83,309,17,12358.0,Austria,2009-12-08 07:59:00
490752,356.40000000000003,96,5,18259.0,United Kingdom,2009-12-08 08:38:00
490753,322.65,215,22,17047.0,United Kingdom,2009-12-08 08:48:00
490754,302.78000000000003,138,20,14136.0,United Kingdom,2009-12-08 09:19:00
490755,338.34000000000003,216,11,16735.0,United Kingdom,2009-12-08 09:24:00
490757,425.59000000000003,221,20,14215.0,United Kingdom,2009-12-08 09:35:00
490759,182.88,48,1,15971.0,United Kingdom,2009-12-08 09:46:00
490760,10.0,1,1,14295.0,United Kingdom,2009-12-08 09:49:00
490761,255.04000000000002,123,16,13382.0,United Kingdom,2009-12-08 09:56:00
490762,323.39,241,13,13025.0,United Kingdom,2009-12-08 10:02:00
490763,1020.0,400,1,16013.0,United Kingdom,2009-12-08 10:24:00
490764,306.45,107,10,14558.0,United Kingdom,2009-12-08 10:41:00
490767,44.32,22,13,18002.0,United Kingdom,2009-12-08 11:07:00
490769,221.0,180,3,16013.0,United Kingdom,2009-12-08 11:13:00
490770,135.94,65,15,17854.0,United Kingdom,2009-12-08 11:13:00
490782,707.9300000000001,255,28,15079.0,United Kingdom,2009-12-08 11:22:00
490785,2590.8,984,2,16029.0,United Kingdom,2009-12-08 11:23:00
490786,30.599999999999998,36,3,15079.0,United Kingdom,2009-12-08 11:23:00
490789,192.54999999999998,89,9,18271.0,United Kingdom,2009-12-08 11:27:00
490796,870.63,273,26,14290.0,United Kingdom,2009-12-08 11:44:00
490797,155.7,90,8,17268.0,United Kingdom,2009-12-08 11:46:00
490799,28.75,9,4,,United Kingdom,2009-12-08 11:52:00
490800,7.800000000000001,12,1,14735.0,United Kingdom,2009-12-08 11:56:00
490801,660.0,400,2,16029.0,United Kingdom,2009-12-08 12:03:00
490802,19.5,10,1,17067.0,United Kingdom,2009-12-08 12:03:00
490803,207.32,148,6,17067.0,United Kingdom,2009-12-08 12:04:00
490804,487.09000000000003,319,33,16560.0,United Kingdom,2009-12-08 12:05:00
490805,215.0,94,12,14861.0,United Kingdom,2009-12-08 12:12:00
490806,39.400000000000006,13,2,13485.0,United Kingdom,2009-12-08 12:13:00
490808,134.04,91,22,17371.0,United Kingdom,2009-12-08 12:25:00
490809,159.0,48,3,13408.0,United Kingdom,2009-12-08 12:27:00
490810,259.92,128,3,13408.0,United Kingdom,2009-12-08 12:29:00
490811,309.7,246,17,18145.0,United Kingdom,2009-12-08 12:30:00
490817,1806.19,762,56,15311.0,United Kingdom,2009-12-08 12:33:00
490823,304.8,288,10,14841.0,United Kingdom,2009-12-08 12:34:00
490834,559.98,324,40,16400.0,United Kingdom,2009-12-08 12:38:00
490836,2.9,2,1,17988.0,United Kingdom,2009-12-08 12:39:00
490838,20.25,3,3,17371.0,United Kingdom,2009-12-08 12:41:00
490846,129.3,272,10,17155.0,United Kingdom,2009-12-08 12:46:00
490847,249.64,371,9,15093.0,United Kingdom,2009-12-08 12:46:00
490851,311.8,90,10,13643.0,United Kingdom,2009-12-08 12:48:00
490855,363.6,216,2,13777.0,United Kingdom,2009-12-08 12:49:00
490863,88.05,59,12,17852.0,United Kingdom,2009-12-08 12:51:00
490871,211.41,315,22,15456.0,United Kingdom,2009-12-08 12:54:00
490881,10.0,1,1,16210.0,United Kingdom,2009-12-08 12:58:00
490893,111.24000000000001,76,12,13571.0,United Kingdom,2009-12-08 13:02:00
490899,792.84,473,47,16732.0,United Kingdom,2009-12-08 13:04:00
490905,656.85,461,53,16940.0,United Kingdom,2009-12-08 13:08:00
490917,312.9,74,12,15162.0,United Kingdom,2009-12-08 13:14:00
490920,109.08,22,14,18203.0,United Kingdom,2009-12-08 13:19:00
490921,42.300000000000004,12,2,16163.0,United Kingdom,2009-12-08 13:24:00
490922,114.3,30,1,14494.0,United Kingdom,2009-12-08 13:25:00
